2.462481423068046738e+00,4.281902544129565769e+01,-3.216342789781978126e+02,-1.907023597001414714e+02,2.205868343860450693e+02,4.255840022070479733e+00,-3.803980629297848282e+01,7.855421464168004775e+01,2.982229900341990856e+02,2.029341332024133635e+02,-1.985393941470318566e+02,2.419877489800580577e+02,-8.960988475436633394e+01,-8.999561968886398233e+01,5.026722987230245820e+01,-1.329257381992732689e+02,-1.574395881971186384e+02,1.942517207992352439e+02,2.671092703401732749e+01,-1.674746552307428544e+02,-2.373602924992369196e+02,2.986604645697152023e+02,1.687795998489606291e+02,-4.861756380735470771e+02,-9.478049502971147433e+01,1.665272557650831686e+02,-1.746286852370182663e+00
-2.686861163572306737e+02,-2.830267600177934639e+01,-1.881115626360768829e+02,2.694337102003732909e+01,1.064888434194475195e+02,-1.313740339149775025e+02,-7.572695565983046606e+01,-8.824076445606097252e+01,9.027805716933957569e+01,1.149042922936257582e+02,-2.741803979175296035e+02,7.665357540300419714e+01,-6.000699408665461476e+01,-1.053200842764958907e+02,7.364941505126610721e+00,3.028101803888056409e+01,2.972128992048014879e+02,-1.809668325435232816e+02,1.243803143380793585e+02,1.711129651285817772e+02,4.337191136965468274e+01,-1.940904174622853020e+02,8.991272722405743423e+01,7.912170943840366988e+01,3.775780674140175392e+02,1.729533401665024144e+02,1.578409676511798088e+00
-2.679022480289313535e+02,-2.770506151872328715e+01,-1.882159716539975989e+02,2.832457955516521864e+01,1.072182709971126684e+02,-1.306827696809900488e+02,-7.644657258417396406e+01,-8.804073585705890537e+01,9.068753923687128804e+01,1.145657510978314377e+02,-2.724905895367209041e+02,7.759045359535544151e+01,-6.201059308474687271e+01,-1.059651233607024921e+02,8.014142091883675434e+00,3.206173449574602330e+01,2.993232920594368807e+02,-1.813944634862626799e+02,1.246541976416228721e+02,1.690418185234004511e+02,4.518155872644593529e+01,-1.944821900061792235e+02,9.175226781805936582e+01,8.127376182611932620e+01,3.782415193891102376e+02,1.735922439756271842e+02,2.018865980547353833e-01
1.236759019876453758e+00,4.122293785224209728e+01,-3.212474011319208671e+02,-1.900282412516674242e+02,2.206469710292717537e+02,5.923505144008971435e+00,-3.849369467195054995e+01,7.808635136169688451e+01,2.963644455569428828e+02,2.024072866793120227e+02,-2.003755035490156047e+02,2.395979333704776195e+02,-8.873369819168951267e+01,-9.030651467189444759e+01,4.749111011276956873e+01,-1.328549782290739927e+02,-1.583870920652631753e+02,1.953087900917089712e+02,2.846700397261384197e+01,-1.684097079645015924e+02,-2.366970500916852984e+02,2.991312218000184089e+02,1.691802481051820735e+02,-4.878034146467102801e+02,-9.645137791139575256e+01,1.670860006096471579e+02,1.756710734475976921e-01
-2.680010453468144078e+02,-2.780125424869342510e+01,-1.880094073563307404e+02,2.775157653776803457e+01,1.068210525095706345e+02,-1.309439772654954197e+02,-7.570724712972577208e+01,-8.791742517480078334e+01,9.099796967729932362e+01,1.142411259480262515e+02,-2.726194111284090127e+02,7.767125427243132663e+01,-6.194378163694780426e+01,-1.054476947634777702e+02,7.973428621391519755e+00,3.157626037223090165e+01,2.997727507646856111e+02,-1.814836049455620355e+02,1.241243170075895534e+02,1.683142899102407171e+02,4.545580521757824499e+01,-1.942814093247905589e+02,9.191984396575978167e+01,8.166868695358422769e+01,3.788448957732234135e+02,1.742369725668099250e+02,1.710556170271097187e+00
-2.697492131222389276e+02,-2.779497977598323288e+01,-1.882580497408528117e+02,2.692940607603263459e+01,1.063896456833319206e+02,-1.306756960492713802e+02,-7.547260123726286452e+01,-8.827504720331546650e+01,9.194934952685039775e+01,1.145145141415694212e+02,-2.743511478199958447e+02,7.584129236856017542e+01,-5.804045474487536183e+01,-1.054603126868733369e+02,7.614349225823723977e+00,3.004567025471316200e+01,2.967917014417088239e+02,-1.814784335864670197e+02,1.235615423661712953e+02,1.712707763903701164e+02,4.297143792717442778e+01,-1.944112019632231636e+02,9.040097119657119151e+01,7.872833022683670379e+01,3.776271313647594070e+02,1.730641248794272542e+02,4.345665713715582412e-01
2.853538344490998746e+00,4.179843516464332254e+01,-3.202998350137484067e+02,-1.900334648612685271e+02,2.206173633488422468e+02,4.450097538779719919e+00,-3.769665587032410059e+01,7.700947449292718261e+01,2.981017118106603334e+02,2.013074722683955997e+02,-1.986956334103782638e+02,2.410227931695404777e+02,-8.955940206910049994e+01,-8.833908551265618314e+01,4.883675659612856634e+01,-1.321306361882927831e+02,-1.578091379660142195e+02,1.961867437819035160e+02,2.632458950864527836e+01,-1.684812728708112957e+02,-2.362854597925954465e+02,2.982413429865923149e+02,1.710735918210318118e+02,-4.860891742954970596e+02,-9.758545078198335432e+01,1.641093928059315772e+02,-9.815727149624102754e-01
2.565314610355829750e+00,4.204525252066538599e+01,-3.217004496263477904e+02,-1.905050391312357760e+02,2.196715723947282015e+02,5.760390596149004061e+00,-3.993796701138251137e+01,7.749838819392698497e+01,2.969283235560575349e+02,2.027538962246697736e+02,-1.987318853602489526e+02,2.401246350626676360e+02,-9.060507380506552977e+01,-9.071588184941768418e+01,4.954105153209170709e+01,-1.333441898993382324e+02,-1.563355309365121286e+02,1.944398539699421917e+02,2.730997268487082508e+01,-1.678116724847621128e+02,-2.339809619650064008e+02,2.994173659659915074e+02,1.711485816319876392e+02,-4.852430113469433195e+02,-9.605670337219349619e+01,1.664232940073598854e+02,-1.347183574128842931e+00
-2.689790331895515010e+02,-2.840229190143082505e+01,-1.881712851805782236e+02,2.674706318773773717e+01,1.064016920599113973e+02,-1.314326635337195057e+02,-7.572950530727183605e+01,-8.824302171794116134e+01,9.042356518635232021e+01,1.150307496310730073e+02,-2.746173486707365328e+02,7.615442602917046599e+01,-5.913122450835587784e+01,-1.054518969671762960e+02,7.307390340626337633e+00,2.995118282376884267e+01,2.963913771169560505e+02,-1.809120695410136648e+02,1.242031059204909127e+02,1.720172372903070084e+02,4.265819031065296940e+01,-1.941010446332264792e+02,8.938919938354776207e+01,7.827367762634457904e+01,3.772450890449728149e+02,1.725496590393184420e+02,6.276806474972062011e-01
-2.675386004696732698e+02,-2.872164185248289314e+01,-1.881008808917136150e+02,2.783949054254399869e+01,1.076043027720427574e+02,-1.313130364526228959e+02,-7.630562237605583675e+01,-8.842566231249863051e+01,9.048223390125744459e+01,1.153086570380389020e+02,-2.731309150518798106e+02,7.669535952639451182e+01,-6.150893266935248249e+01,-1.058409319885823265e+02,7.659729622333225407e+00,3.160129997886755149e+01,2.980010976718119196e+02,-1.803753495645727867e+02,1.255153647068754736e+02,1.709909974696485619e+02,4.383179862779601166e+01,-1.943820109815588637e+02,9.017313902966697015e+01,7.982004436058294061e+01,3.767832769562186854e+02,1.720687729467400402e+02,1.872734416127816104e+00
4.512742063453655916e+00,4.221990708062124753e+01,-3.213906377766444393e+02,-1.906229752159059672e+02,2.197196595976811011e+02,3.639029340871195117e+00,-3.892761002641928059e+01,7.853288929232286364e+01,2.966079494861247099e+02,2.035239108045451246e+02,-1.994665434923373653e+02,2.397815597586126444e+02,-9.008979122422370267e+01,-9.089854515030401672e+01,4.676195133317137476e+01,-1.319387383953105370e+02,-1.559841661552226810e+02,1.955088927957976352e+02,2.649325445184705430e+01,-1.694643527935700149e+02,-2.369046734793154201e+02,2.995682817143033390e+02,1.689515699121264731e+02,-4.887464376183891659e+02,-9.472440639927346240e+01,1.656300842011159773e+02,-8.023069789764226689e-01
3.125165826006154113e+00,4.157216218265359231e+01,-3.206060682278227887e+02,-1.878854038813175578e+02,2.205516588460367586e+02,3.412525917874091874e+00,-4.128150708076388753e+01,7.575099226312983092e+01,2.969123580418039410e+02,2.023599334002552155e+02,-1.994706330068305817e+02,2.397022393289790330e+02,-9.018992701348089724e+01,-9.067320824187208927e+01,4.672258599177160932e+01,-1.311525249930465691e+02,-1.561815601182777016e+02,1.965216990896204834e+02,2.645221826608386095e+01,-1.681011721025781753e+02,-2.357239418867245035e+02,3.004267090917247174e+02,1.688261463540055445e+02,-4.872621601610286461e+02,-9.507414099084539316e+01,1.657210121888076912e+02,-1.608488057074217714e+00
2.376005280081250337e+00,4.070871781215900143e+01,-3.208796705870735764e+02,-1.908038002792551993e+02,2.214982771000950379e+02,4.594686763668033080e+00,-3.969976978139747814e+01,7.705670648022133662e+01,2.951300546143769452e+02,2.022395702850007524e+02,-1.993399063600220700e+02,2.416265261248808827e+02,-8.987893956794398775e+01,-9.029039461612269690e+01,4.776022812135217066e+01,-1.342565708650984959e+02,-1.578991488731107040e+02,1.937050806893369383e+02,2.676914672108165760e+01,-1.682186074055582878e+02,-2.361607876005865592e+02,3.001952909757078487e+02,1.690957412024899043e+02,-4.883401629486171487e+02,-9.792120136669024077e+01,1.669055448271853663e+02,-3.265623720338321490e-01
-2.681946991139136003e+02,-2.798499129329099233e+01,-1.882854165781300537e+02,2.795614839113586925e+01,1.070804488095930083e+02,-1.309866568268795675e+02,-7.693275233438227190e+01,-8.837395747157042081e+01,8.950706091693504618e+01,1.152298352616490433e+02,-2.735646369173511516e+02,7.718676600351210482e+01,-6.111639492857876377e+01,-1.058934178182128392e+02,7.527381393399476650e+00,3.135669928987122290e+01,2.973749216786466718e+02,-1.808949522222994801e+02,1.252226741366502978e+02,1.711011144221363622e+02,4.374256194745954218e+01,-1.943086383501079695e+02,9.029882877900820404e+01,7.955970031265617592e+01,3.771913455467677636e+02,1.724806947538173461e+02,5.485863254605782141e-02
-2.686108733291264343e+02,-2.814332419256974660e+01,-1.879469057361259843e+02,2.691247541010295663e+01,1.061852785829851626e+02,-1.313871224892167504e+02,-7.534182843412636998e+01,-8.800296827532699240e+01,9.029817866448570385e+01,1.145957037662951308e+02,-2.738069630525925504e+02,7.709191228908635196e+01,-6.061707876504489434e+01,-1.052375028279565896e+02,7.353911709986452827e+00,3.034510378289742150e+01,2.981588063588180262e+02,-1.813071603556623188e+02,1.239866233161674813e+02,1.700039416482041759e+02,4.410297274749793672e+01,-1.940704195388209996e+02,9.037555900703367229e+01,7.971284020443435736e+01,3.784709159896319193e+02,1.739469800196512779e+02,8.541448824783332228e+00
8.640472083528033531e-01,4.093419142371813280e+01,-3.209147244381583732e+02,-1.906387767434009390e+02,2.222958017293371427e+02,5.449115468206098711e+00,-3.923947380926804129e+01,7.701752813032595668e+01,2.964124505656196789e+02,2.021917805494829281e+02,-1.990897298935957451e+02,2.418742221802849031e+02,-8.854331359026649295e+01,-8.991854291489757145e+01,4.688858490319330485e+01,-1.342477297836165064e+02,-1.570764992596865852e+02,1.981109135916447599e+02,2.923098269022593243e+01,-1.676094210920386161e+02,-2.372462946376043931e+02,2.979903526109648055e+02,1.690018485602989244e+02,-4.858279692382749317e+02,-9.646539220197929865e+01,1.658151283072355682e+02,-1.288072854003039502e+00
-2.678755771518434017e+02,-2.804677451672168687e+01,-1.884833289763343487e+02,2.852181722761521243e+01,1.077731818318178370e+02,-1.306812003398622721e+02,-7.706425309334596818e+01,-8.833593576111826451e+01,9.064892354952027631e+01,1.151268686735331244e+02,-2.729130839863015012e+02,7.684033242918374640e+01,-6.123642802634774540e+01,-1.063556969163533381e+02,8.015769748324517607e+00,3.212773130947253719e+01,2.979401208811705715e+02,-1.808700635393927882e+02,1.253349199611160998e+02,1.709083582480197379e+02,4.403711942961209758e+01,-1.945988349776033601e+02,9.088694097760050283e+01,8.015016179696468157e+01,3.768226923001691944e+02,1.720323126355438887e+02,-4.822359587931073222e-01
